Geography,Total Population,Land Area in Square Miles,Population Per Square Mile (Land Area),Unnamed: 4,Geoid,geographic type
Ono CDP,93,1.904031601690819,48.84372713006135,,1600000US0653882,Rural
Palo Cedro CDP,2931,8.179462993650937,358.3364827587216,,1600000US0655296,Rural
Platina CDP,13,2.068516533667338,6.284697167468076,,1600000US0657666,Rural
Redding city,93611,59.64594816655521,1569.444411187845,,1600000US0659920,Urban
Round Mountain CDP,160,1.6767865333739,95.42061366515176,,1600000US0663134,Rural
Shasta CDP,1043,10.93643175180734,95.36931456895297,,1600000US0671218,Rural
Shasta Lake city,10371,10.92293246146314,949.4703035645053,,1600000US0671225,Suburban
Shingletown CDP,2442,24.5447542614097,99.49172739689699,,1600000US0671568,Rural
Whitmore CDP,311,6.528829477202211,47.63487866944142,,1600000US0685250,Rural
Sierra County,3236,953.1683474981352,3.394993138928516,,0500000US06091,Rural
Alleghany CDP,30,0.3491514246398053,85.92260515891884,,1600000US0600982,Rural
Calpine CDP,223,0.7098708565445091,314.1416469546497,,1600000US0610004,Rural
Downieville CDP,290,3.180684620932607,91.17533945096677,,1600000US0619794,Rural
Goodyears Bar CDP,69,2.049844246382609,33.66109406691037,,1600000US0630420,Rural
Loyalton city,740,0.3554885196379288,2081.642469786937,,1600000US0644364,Rural
Pike CDP,159,4.322230064386399,36.78656564584613,,1600000US0657036,Rural
Sattley CDP,44,2.047409872169292,21.49056747166149,,1600000US0670336,Rural
Sierra Brooks CDP,467,1.370321020792374,340.7960564816863,,1600000US0671774,Rural
Sierra City CDP,235,2.150564790261576,109.2736201504613,,1600000US0671778,Rural
Sierraville CDP,239,5.020130209097494,47.6083268850046,,1600000US0671848,Rural
Verdi CDP,179,4.173038253459089,42.89440669555915,,1600000US0682334,Rural
Siskiyou County,44076,6278.767790043815,7.019848714566402,,0500000US06093,Suburban
Carrick CDP,143,0.05880374735326959,2431.817808156217,,1600000US0611481,Rural
Dorris city,860,0.7024642585216611,1224.261575684824,,1600000US0619584,Rural
Dunsmuir city,1707,1.604419402715379,1063.936273215725,,1600000US0620242,Rural
Edgewood CDP,72,1.025758420502334,70.19196582830892,,1600000US0621530,Rural
Etna city,678,0.75983054747744,892.3042147369448,,1600000US0622972,Rural
Fort Jones city,695,0.6022715163159057,1153.964584364398,,1600000US0625128,Rural
Gazelle CDP,95,0.6716000228572487,141.4532411655272,,1600000US0629252,Rural
Greenview CDP,208,1.295055807208373,160.6108391949267,,1600000US0631134,Rural
Grenada CDP,314,0.515817833905022,608.7420390699734,,1600000US0631246,Rural
Happy Camp CDP,905,12.10711980132726,74.74940488329749,,1600000US0632030,Rural
Hornbrook CDP,266,1.164998447869257,228.3264844571297,,1600000US0634694,Rural
Lake Shastina CDP,2401,4.012902762483842,598.320004772273,,1600000US0639728,Rural
McCloud CDP,945,2.422255624350383,390.1322348063229,,1600000US0644784,Rural
Macdoel CDP,86,0.1670752914685319,514.7379917406747,,1600000US0644812,Rural
Montague city,1226,1.777812484073285,689.61153720274,,1600000US0648690,Rural
Mount Hebron CDP,103,0.7421582648259374,138.7844141628702,,1600000US0649768,Rural
Mount Shasta city,3223,3.766184630971263,855.7732336050713,,1600000US0649852,Rural
Tennant CDP,63,0.3392139268598928,185.723506647241,,1600000US0678176,Rural
Tulelake city,902,0.4097783464633813,2201.19000377831,,1600000US0680686,Rural
Weed city,2862,4.81821189905127,593.9962915627564,,1600000US0683850,Rural
Yreka city,7807,9.985331592269926,781.8468448302442,,1600000US0686944,Suburban
Solano County,453491,821.8291679343688,551.8068933228903,,0500000US06095,Urban
Allendale CDP,1651,6.136286345728243,269.0552407400835,,1600000US0600996,Rural
Benicia city,27131,12.81295511793877,2117.466248048841,,1600000US0605290,Suburban
Dixon city,18988,7.100339461032252,2674.238338069475,,1600000US0619402,Suburban
Elmira CDP,193,0.5308611468470125,363.5602287835545,,1600000US0622146,Rural
Fairfield city,119881,41.59069153988358,2882.399776523061,,1600000US0623182,Urban
Green Valley CDP,1654,8.373654240869069,197.5242770267928,,1600000US0631099,Rural
Hartley CDP,2430,6.47236743954026,375.4422199757877,,1600000US0632340,Rural
Rio Vista city,10005,6.600155676396956,1515.873335500135,,1600000US0660984,Suburban
Suisun City city,29518,4.005370295151947,7369.605760478186,,1600000US0675630,Suburban
Vacaville city,102386,29.87012796970488,3427.705435471946,,1600000US0681554,Urban
Vallejo city,126090,30.42027607849921,4144.932796619796,,1600000US0681666,Urban
Sonoma County,488863,1575.629825698034,310.2651346317491,,0500000US06097,Urban
Bloomfield CDP,338,8.137551216453513,41.5358368886932,,1600000US0607036,Rural
Bodega CDP,211,2.901860163058671,72.71198064127184,,1600000US0607246,Rural
Bodega Bay CDP,912,8.344648701075062,109.2915990438884,,1600000US0607260,Rural
Boyes Hot Springs CDP,6215,1.060385221862032,5861.077532829519,,1600000US0607848,Suburban
Carmet CDP,55,0.2866700540697486,191.8581980195886,,1600000US0611376,Rural
Cazadero CDP,298,7.116343010083445,41.87544073940102,,1600000US0612146,Rural
Cloverdale city,8996,3.13533151504949,2869.234068812018,,1600000US0614190,Suburban
Cotati city,7584,1.874377024140652,4046.144346800796,,1600000US0616560,Suburban
Eldridge CDP,1312,0.6519879628785925,2012.307089547156,,1600000US0621894,Rural
El Verano CDP,3867,1.144516113588171,3378.720451454872,,1600000US0622510,Rural
Fetters Hot Springs-Agua Caliente CDP,4233,1.460922212767009,2897.484864702436,,1600000US0623973,Rural
Forestville CDP,3264,5.256939800493284,620.8935471723917,,1600000US0624960,Rural
Fulton CDP,551,1.948666557528452,282.7574568215758,,1600000US0628014,Rural
Geyserville CDP,861,4.513574580268325,190.7578981333272,,1600000US0629420,Rural
Glen Ellen CDP,714,2.099823628526464,340.0285577798952,,1600000US0630028,Rural
Graton CDP,1683,1.579275270773455,1065.678688918965,,1600000US0630812,Rural
Guerneville CDP,4552,9.709386298314895,468.8246877961812,,1600000US0631470,Rural
Healdsburg city,11340,4.420370287429903,2565.395942563291,,1600000US0633056,Suburban
Jenner CDP,122,2.109647998369105,57.82955265253443,,1600000US0637274,Rural
Kenwood CDP,852,5.166780695509014,164.8995864563328,,1600000US0638156,Rural
Larkfield-Wikiup CDP,8492,5.307834630894043,1599.899128464298,,1600000US0640426,Suburban
Monte Rio CDP,1080,1.905321569057463,566.8334508669114,,1600000US0648928,Rural
Occidental CDP,1132,4.966089418174911,227.9459559985172,,1600000US0653266,Rural
Penngrove CDP,2637,4.033602858391622,653.7579659122639,,1600000US0656476,Rural
Petaluma city,59776,14.41471659328151,4146.873066367514,,1600000US0656784,Urban
Petaluma Center CDP,709,1.173142501046337,604.359657388285,,1600000US0656786,Rural
Rohnert Park city,44390,7.285838003882644,6092.641639348068,,1600000US0662546,Suburban
Salmon Creek CDP,111,1.114197054194846,99.62331131831267,,1600000US0664252,Rural
Santa Rosa city,178127,42.52756151765954,4188.507256077518,,1600000US0670098,Urban
Sea Ranch CDP,1169,16.11671173766056,72.53340625732925,,1600000US0670712,Rural
Sebastopol city,7521,1.88220987896469,3995.834940648026,,1600000US0670770,Suburban
Sereno del Mar CDP,107,0.7373586286886271,145.1125623772745,,1600000US0671000,Rural
Sonoma city,10739,2.743589159486453,3914.215786597631,,1600000US0672646,Suburban
Sonoma State University CDP,2679,0.4173841732085245,6418.547161014598,,1600000US0672654,Rural
Temelec CDP,1500,1.587808128840751,944.6985267011705,,1600000US0678126,Rural
Timber Cove CDP,171,5.651583327799202,30.25700765286063,,1600000US0678715,Rural
Valley Ford CDP,148,2.641897954739559,56.02033179763372,,1600000US0681778,Rural
Windsor town,26344,7.436352214759296,3542.597128161004,,1600000US0685922,Suburban
Stanislaus County,552878,1496.01746957901,369.5665399920657,,0500000US06099,Urban
Airport CDP,1389,0.1744135494064065,7963.830818920193,,1600000US0600535,Rural
Bret Harte CDP,5135,0.5502176071858248,9332.671170346168,,1600000US0608172,Suburban
Bystrom CDP,3957,0.5439114003617005,7275.081929462407,,1600000US0609353,Rural
Ceres city,49302,9.49879072798793,5190.344898823068,,1600000US0612524,Suburban
Cowan CDP,342,0.140962043067381,2426.185039305377,,1600000US0616762,Rural
Crows Landing CDP,322,1.65354897397208,194.7326659618108,,1600000US0617428,Rural
Del Rio CDP,1399,1.99748879145386,700.379399366615,,1600000US0618695,Rural
Denair CDP,4865,1.642116874672778,2962.639307247506,,1600000US0618856,Rural
Diablo Grande CDP,1669,4.298163157512699,388.305408342347,,1600000US0619155,Rural
East Oakdale CDP,3201,5.392659734330816,593.5846424022927,,1600000US0620907,Rural
Empire CDP,4202,1.168431282307099,3596.274820461017,,1600000US0622622,Rural
Grayson CDP,1041,0.1842962206774703,5648.515179385116,,1600000US0630882,Rural
Hickman CDP,604,0.3505290372001724,1723.109745270778,,1600000US0633504,Rural
Hughson city,7481,1.906345125923363,3924.263187326314,,1600000US0634904,Suburban
Keyes CDP,5672,1.567801086337079,3617.805887130577,,1600000US0638422,Suburban
Knights Ferry CDP,112,0.1600420542489,699.8160610074136,,1600000US0638786,Rural
La Grange CDP,166,0.09337688051064329,1777.74197523207,,1600000US0639164,Rural
Modesto city,218464,43.044907157871,5075.257781339009,,1600000US0648354,Urban
Monterey Park Tract CDP,164,0.04725427299277062,3470.585612968592,,1600000US0648916,Rural
Newman city,12351,2.062888322262497,5987.236374702968,,1600000US0651140,Suburban
Oakdale city,23181,6.224501426261434,3724.153697225995,,1600000US0652694,Suburban
Orange Blossom CDP,1068,3.819381788641492,279.6264052931652,,1600000US0653987,Rural
Parklawn CDP,1249,0.1332963704851142,9370.097591212967,,1600000US0655728,Rural
Patterson city,23781,7.786663490332773,3054.068026636103,,1600000US0656112,Suburban
Riverbank city,24865,4.712101754911606,5276.838509287761,,1600000US0661068,Suburban
Riverdale Park CDP,1053,1.453841871082028,724.2878479048758,,1600000US0661106,Rural
Rouse CDP,1913,0.2383540000957533,8025.877473134478,,1600000US0663168,Rural
Salida CDP,13886,2.216643860898197,6264.425352647002,,1600000US0664210,Suburban
Turlock city,72740,16.90477677888855,4302.925791415419,,1600000US0680812,Urban
Valley Home CDP,284,1.149605326356725,247.0413049494469,,1600000US0681792,Rural
Waterford city,9120,2.358334864871961,3867.135297809009,,1600000US0683612,Suburban
Westley CDP,575,0.3397664390723046,1692.339012558083,,1600000US0684480,Rural
West Modesto CDP,5965,1.380690566906102,4320.301842408162,,1600000US0684578,Suburban
Sutter County,99633,602.6960368156145,165.3121870958663,,0500000US06101,Urban
East Nicolaus CDP,223,4.58223011071866,48.66625957486572,,1600000US0620900,Rural
Live Oak city,9106,3.120986274839884,2917.667428853774,,1600000US0641936,Suburban
Meridian CDP,304,5.294995575269074,57.41270142318329,,1600000US0646926,Rural
Nicolaus CDP,176,3.130705624890926,56.21735834908843,,1600000US0651336,Rural
Rio Oso CDP,372,6.499803860095104,57.23249624251845,,1600000US0660970,Rural
Robbins CDP,347,2.589226668231667,134.0168492227783,,1600000US0662168,Rural
Sutter CDP,2997,3.025255329368322,990.6601835904471,,1600000US0677378,Rural
Trowbridge CDP,229,6.780161143603754,33.77500846215628,,1600000US0680560,Rural
Yuba City city,70117,14.97979450097838,4680.771822031365,,1600000US0686972,Urban
Tehama County,65829,2949.13696125233,22.3214455160625,,0500000US06103,Urban
Bend CDP,603,2.914377209469696,206.9052688309083,,1600000US0605276,Rural
Corning city,8244,3.5470809131162,2324.164630560243,,1600000US0616322,Suburban
Dales CDP,28,0.6452388968597538,43.39478003615451,,1600000US0617876,Rural
Flournoy CDP,117,5.855328287235308,19.98180021008583,,1600000US0624568,Rural
Gerber CDP,1044,0.9271869213293652,1125.986547031048,,1600000US0629392,Rural
Lake California CDP,3377,6.31149294900208,535.0556559734322,,1600000US0639460,Rural
Las Flores CDP,190,0.3575657493393792,531.370804812918,,1600000US0640536,Rural
Los Molinos CDP,2098,2.176478037736082,963.9426466174164,,1600000US0644140,Rural
Manton CDP,310,17.69638469367426,17.5177023649815,,1600000US0645512,Rural
Mineral CDP,136,44.30301105642188,3.069768775463091,,1600000US0647794,Rural
Paskenta CDP,110,1.080782999766794,101.7780627783146,,1600000US0656042,Rural
Paynes Creek CDP,54,3.431549875906761,15.7363296331897,,1600000US0656196,Rural
Proberta CDP,237,1.431428639823814,165.5688543643859,,1600000US0658814,Rural
Rancho Tehama Reserve CDP,1572,11.68651283326409,134.5140353181757,,1600000US0659604,Rural
Red Bluff city,14710,7.560728852797774,1945.579624186193,,1600000US0659892,Suburban
Richfield CDP,309,0.5471994464839219,564.6935536676922,,1600000US0660592,Rural
Tehama city,435,0.7942932554127664,547.6566709281017,,1600000US0678106,Rural
Vina CDP,198,1.35188348363004,146.4623263747079,,1600000US0682786,Rural
Trinity County,16112,3179.267656838565,5.067833771511276,,0500000US06105,Suburban
Burnt Ranch CDP,250,13.38037087430521,18.68408599047757,,1600000US0609150,Rural
Coffee Creek CDP,152,11.51867305948908,13.19596443227308,,1600000US0614406,Rural
Douglas City CDP,868,30.42478922682267,28.5293677313224,,1600000US0619724,Rural
Hayfork CDP,2324,72.14479796817591,32.21299477510699,,1600000US0632562,Rural
Hyampom CDP,241,20.2732209570083,11.88760288811868,,1600000US0636098,Rural
Junction City CDP,658,26.53618317922708,24.79633169381692,,1600000US0637596,Rural
Lewiston CDP,1222,20.01689660338194,61.04842444924942,,1600000US0641278,Rural
Mad River CDP,361,35.18599313973655,10.25976440586275,,1600000US0645092,Rural
Post Mountain CDP,3032,12.41201310585223,244.2794713591159,,1600000US0658456,Rural
Ruth CDP,254,38.86459782825249,6.53551082973913,,1600000US0663386,Rural
Salyer CDP,389,5.275114015972274,73.74248192971088,,1600000US0664378,Rural
Trinity Center CDP,198,5.230764003539785,37.85297900383359,,1600000US0680476,Rural
Trinity Village CDP,278,4.01338539020258,69.26820451348871,,1600000US0680483,Rural
Weaverville CDP,3667,12.88155196085851,284.6706678777864,,1600000US0683794,Rural
Tulare County,473117,4823.899128104068,98.0777141967205,,0500000US06107,Urban
Allensworth CDP,531,3.102363794735728,171.1598107549578,,1600000US0601010,Rural
Alpaugh CDP,871,0.4180853347583078,2083.306750052639,,1600000US0601164,Rural
California Hot Springs CDP,50,0.9015041768533291,55.46286005520614,,1600000US0609822,Rural
Camp Nelson CDP,106,1.238489135857,85.58815489863053,,1600000US0610494,Rural
Cedar Slope CDP,10,0.2881480531956133,34.70438161597213,,1600000US0612314,Rural
Cutler CDP,4480,1.223544665071807,3661.492815006535,,1600000US0617708,Rural
Delft Colony CDP,412,0.1329859443364216,3098.071770334928,,1600000US0618450,Rural
Dinuba city,24563,6.509503518935223,3773.406056014827,,1600000US0619318,Suburban
Ducor CDP,616,0.5568979470175152,1106.127259579619,,1600000US0620032,Rural
Earlimart CDP,7679,2.903252833603862,2644.964265984342,,1600000US0620438,Suburban
East Orosi CDP,423,0.2479733496834734,1705.828471244753,,1600000US0620942,Rural
East Porterville CDP,5549,2.122141878649631,2614.811033996916,,1600000US0621012,Suburban
East Tulare Villa CDP,773,0.2824043972404505,2737.209503653148,,1600000US0621210,Rural
El Monte Mobile Village CDP,156,0.007167986878703685,21763.43269593321,,1600000US0622235,Rural
El Rancho CDP,96,0.02158465599068413,4447.603892386949,,1600000US0622360,Rural
Exeter city,10321,2.460941903977933,4193.922653483552,,1600000US0623126,Suburban
Farmersville city,10397,2.201191665752892,4723.35061128983,,1600000US0623616,Suburban
Goshen CDP,4968,2.815723084431279,1764.37804820691,,1600000US0630476,Rural
Hartland CDP,69,0.2313134269347966,298.2965620039426,,1600000US0632324,Rural
Hypericum CDP,125,0.0311796811413798,4009.021113243762,,1600000US0636135,Rural
Idlewild CDP,32,0.4592758730928483,69.67489884566787,,1600000US0636168,Rural
Ivanhoe CDP,4468,1.309775180425546,3411.272458643128,,1600000US0636910,Rural
Jovista CDP,41,0.100502396150098,407.9504725316942,,1600000US0637568,Rural
Kennedy Meadows CDP,58,5.822773696248785,9.960888577442985,,1600000US0638076,Rural
Lemon Cove CDP,298,1.335123174315866,223.2003801092727,,1600000US0641110,Rural
Lindcove CDP,189,0.1139179023223274,1659.089538580425,,1600000US0641656,Rural
Lindsay city,12659,2.724118799006018,4647.007320172321,,1600000US0641712,Suburban
Linnell Camp CDP,696,0.1171310446226006,5942.062603834287,,1600000US0641740,Rural
London CDP,1518,0.8166659459426067,1858.777150610712,,1600000US0642566,Rural
McClenney Tract CDP,15,0.6158626989777559,24.35607810782802,,1600000US0644770,Rural
Matheny CDP,1125,0.4282815209954641,2626.776885879031,,1600000US0646223,Rural
Monson CDP,152,0.2023163813886396,751.2985303350973,,1600000US0648676,Rural
Orosi CDP,8329,2.576089927829782,3233.194583007721,,1600000US0654372,Suburban
Panorama Heights CDP,44,0.4750910042826453,92.61383525128404,,1600000US0655506,Rural
Patterson Tract CDP,1888,1.445764227479046,1305.883742394202,,1600000US0656120,Rural
Pierpoint CDP,59,0.4078798820689516,144.6504291918622,,1600000US0657011,Rural
Pine Flat CDP,206,0.9994637040789378,206.1105362398734,,1600000US0657134,Rural
Pixley CDP,3828,5.250020077313099,729.1400687288661,,1600000US0657512,Rural
Plainview CDP,846,0.2284620623724898,3703.02181121285,,1600000US0657568,Rural
Ponderosa CDP,51,0.8107616714826478,62.903812296326,,1600000US0658134,Rural
Poplar-Cotton Center CDP,2370,2.37510945996661,997.8487475829086,,1600000US0658191,Rural
Porterville city,62623,18.64675357569224,3358.386206252806,,1600000US0658240,Urban
Posey CDP,23,0.3567943171937476,64.46291011835389,,1600000US0658422,Rural
Poso Park CDP,9,0.0435731748564086,206.5490988356638,,1600000US0658436,Rural
Richgrove CDP,2358,0.4519901250507725,5216.928134735518,,1600000US0660606,Rural
Rodriguez Camp CDP,133,0.2633649267873056,505.0027033683618,,1600000US0662496,Rural
Sequoia Crest CDP,24,1.021900101467652,23.48566162732661,,1600000US0670966,Rural
Seville CDP,446,0.2750468341938264,1621.542023223952,,1600000US0671078,Rural
Silver City CDP,0,0.1167387648128099,0.0,,1600000US0671932,Rural
Springville CDP,967,1.518774604361101,636.6975041742847,,1600000US0673710,Rural
Strathmore CDP,2830,1.411224299108722,2005.350957879145,,1600000US0675280,Rural
Sugarloaf Saw Mill CDP,14,0.09739929296969715,143.7382097255642,,1600000US0675592,Rural
Sugarloaf Village CDP,7,0.0670458704827976,104.4061319450843,,1600000US0675596,Rural
Sultana CDP,779,0.375609462283223,2073.962661283028,,1600000US0675672,Rural
Terra Bella CDP,2910,2.188564580221994,1329.63862537921,,1600000US0678288,Rural
Teviston CDP,1185,2.184457997488792,542.4686587529959,,1600000US0678336,Rural
Three Rivers CDP,2053,30.98294972795241,66.26225127131167,,1600000US0678638,Rural
Tipton CDP,2519,1.72634390584049,1459.153064159366,,1600000US0678750,Rural
Tonyville CDP,329,0.05049598685399315,6515.36925006117,,1600000US0678932,Rural
Tooleville CDP,286,0.06676787691680425,4283.496992968172,,1600000US0678949,Rural
Traver CDP,731,0.6699567720004881,1091.115174218237,,1600000US0680280,Rural
Tulare city,68875,20.38545429554114,3378.634540171365,,1600000US0680644,Urban
Visalia city,141384,37.93468541166986,3727.037629696699,,1600000US0682954,Urban
Waukena CDP,80,0.3503996929715504,228.3107023341352,,1600000US0683724,Rural
West Goshen CDP,536,0.6697034889736941,800.3541997689279,,1600000US0684345,Rural
Wilsonia CDP,14,0.2725201815606867,51.37234211361473,,1600000US0685866,Rural
Woodlake city,7419,2.614032960770475,2838.143248895103,,1600000US0686300,Suburban
Woodville CDP,1680,0.9978343529004767,1683.646183473864,,1600000US0686482,Rural
Woodville Farm Labor Camp CDP,729,0.1898939300104865,3838.985269090709,,1600000US0686489,Rural
Yettem CDP,201,0.1099869960787463,1827.488768363962,,1600000US0686734,Rural
Tuolumne County,55620,2220.911153642411,25.04377534814046,,0500000US06109,Urban
Cedar Ridge CDP,1235,7.808237335462558,158.1662988637677,,1600000US0612300,Rural
Chinese Camp CDP,90,0.8979342761433644,100.2300529015896,,1600000US0613182,Rural
Cold Springs CDP,123,1.734456684741396,70.91557897183176,,1600000US0614454,Rural
Columbia CDP,2577,5.961407929303148,432.2804328374884,,1600000US0614904,Rural
East Sonora CDP,2431,2.44581249025092,993.9437343173432,,1600000US0621188,Rural
Groveland CDP,540,9.57360265761849,56.40509840569561,,1600000US0631372,Rural
Jamestown CDP,3478,3.00251738618094,1158.361319074276,,1600000US0637106,Rural
Long Barn CDP,162,2.88745739362499,56.1047239546004,,1600000US0642622,Rural
Mi-Wuk Village CDP,935,2.835406959414484,329.7586601794471,,1600000US0648298,Rural
Mono Vista CDP,3236,2.825992630081684,1145.084373382271,,1600000US0648641,Rural
Phoenix Lake CDP,4264,11.07332968338077,385.0693623255484,,1600000US0656870,Rural
Pine Mountain Lake CDP,2636,18.96071564810339,139.0242883719252,,1600000US0657244,Rural
Sierra Village CDP,411,2.572053229590253,159.7945156311852,,1600000US0671834,Rural
Sonora city,5003,3.162549787875465,1581.951379605287,,1600000US0672674,Suburban
Soulsbyville CDP,2092,3.010134023786983,694.9856662422297,,1600000US0672772,Rural
Strawberry CDP,87,0.5214800223012617,166.8328531859647,,1600000US0675322,Rural
Tuolumne City CDP,1798,2.355724428066848,763.247168717214,,1600000US0680763,Rural
Tuttletown CDP,787,7.350772667672592,107.0635748893566,,1600000US0680896,Rural
Twain Harte CDP,2378,3.698633738843577,642.9401146228419,,1600000US0680966,Rural
Ventura County,843843,1840.789282421386,458.4136859434577,,0500000US06111,Urban
Bell Canyon CDP,1946,3.640431152576769,534.5520677193917,,1600000US0604938,Rural
Camarillo city,70741,19.68587035924491,3593.491103469474,,1600000US0610046,Urban
Casa Conejo CDP,3267,0.4716126097881534,6927.295691833863,,1600000US0611656,Rural
Channel Islands Beach CDP,2870,0.4226104522491996,6791.124035682048,,1600000US0612669,Rural
El Rio CDP,7037,2.032081615822158,3462.951460811728,,1600000US0622370,Suburban
Fillmore city,16419,3.302627656962117,4971.495943658033,,1600000US0624092,Suburban
Lake Sherwood CDP,1759,3.137401794911791,560.654998939801,,1600000US0639735,Rural
Meiners Oaks CDP,3911,2.438376162360598,1603.936283651064,,1600000US0646702,Rural
Mira Monte CDP,6618,4.814925011235573,1374.476234740307,,1600000US0648046,Suburban
Moorpark city,36284,12.27656962117199,2955.548750151276,,1600000US0649138,Suburban
Oak Park CDP,13898,5.29477472482498,2624.851995088309,,1600000US0653116,Suburban
Oak View CDP,6215,3.40649879458901,1824.453896731771,,1600000US0653182,Suburban
Ojai city,7637,4.355885432673819,1753.260070321018,,1600000US0653476,Suburban
Oxnard city,202063,26.52799047717595,7616.973482173486,,1600000US0654652,Urban
Piru CDP,2587,3.179164150567493,813.735899588013,,1600000US0657372,Rural
Port Hueneme city,21954,4.414990339723582,4972.604311830616,,1600000US0658296,Suburban
San Buenaventura (Ventura) city,110763,21.88472533463476,5061.201285661398,,1600000US0665042,Urban
Santa Paula city,30657,5.53014608561893,5543.614856707513,,1600000US0670042,Suburban
Santa Rosa Valley CDP,3312,7.214343464139602,459.0854339640172,,1600000US0670130,Rural
Santa Susana CDP,1160,1.254906586439783,924.371592702341,,1600000US0670140,Rural
Saticoy CDP,1133,0.3738426587304652,3030.686770331568,,1600000US0670322,Rural
Simi Valley city,126356,41.5450337993844,3041.422486503605,,1600000US0672016,Urban
Somis CDP,1429,3.352681942927921,426.2259362282496,,1600000US0672632,Rural
Thousand Oaks city,126966,55.25665755980337,2297.750273124769,,1600000US0678582,Urban
Yolo County,216403,1014.732836213913,213.2610597361025,,0500000US06113,Urban
Brooks CDP,31,4.303772449910965,7.202983048195617,,1600000US0608506,Rural
Clarksburg CDP,402,2.029389325355948,198.0891468074962,,1600000US0613784,Rural
Davis city,66850,9.971599868416378,6704.039560566189,,1600000US0618100,Urban
Dunnigan CDP,1382,5.232078295343453,264.1397781126439,,1600000US0620228,Rural
El Macero CDP,1074,0.5871868904411912,1829.059908324988,,1600000US0622104,Rural
Esparto CDP,3572,4.601074985675609,776.340314191923,,1600000US0622846,Rural
Guinda CDP,245,2.925935950282395,83.7338903390397,,1600000US0631540,Rural
Knights Landing CDP,1117,0.5403287582799612,2067.259946621696,,1600000US0638800,Rural
Madison CDP,581,1.546094035956923,375.7856808757443,,1600000US0645064,Rural
Monument Hills CDP,1702,3.988019249510036,426.7782810248736,,1600000US0649045,Rural
Rumsey CDP,91,2.447481609953405,37.18107610284861,,1600000US0663302,Rural
Tancred CDP,89,1.610957270844498,55.24665465108476,,1600000US0677860,Rural
University of California-Davis CDP,8525,1.727223446595119,4935.667134906811,,1600000US0681302,Suburban
West Sacramento city,53915,21.46983576757885,2511.197597580878,,1600000US0684816,Urban
Winters city,7115,2.934826338963733,2424.334246132007,,1600000US0686034,Suburban
Woodland city,61032,15.314751651359,3985.177258462702,,1600000US0686328,Urban
Yolo CDP,425,1.373263891570154,309.4816681694485,,1600000US0686804,Rural
Yuba County,81575,632.0059648925014,129.0731488806046,,0500000US06115,Urban
Beale AFB CDP,1303,10.09254521642571,129.1051931954048,,1600000US0604576,Rural
Camptonville CDP,158,0.8576259812786777,184.2294933327811,,1600000US0610676,Rural
Challenge-Brownsville CDP,1161,9.704926045989403,119.6299687909304,,1600000US0612612,Rural
Dobbins CDP,551,7.741868302092519,71.1714509340171,,1600000US0619416,Rural
Linda CDP,21654,8.585578774882356,2522.136313436448,,1600000US0641572,Suburban
Loma Rica CDP,2409,18.48706287442258,130.3073406718882,,1600000US0642412,Rural
Marysville city,12844,3.46379712956199,3708.069358445416,,1600000US0646170,Suburban
Olivehurst CDP,16595,8.413770256850611,1972.361913077923,,1600000US0653714,Suburban
Plumas Lake CDP,8126,11.83747801148114,686.4637883270927,,1600000US0657829,Suburban
Smartsville CDP,185,0.7169755226665143,258.0283345126815,,1600000US0672282,Rural
Wheatland city,3712,8.121804039246515,457.0413152130637,,1600000US0685012,Rural
